_id,Category,City,Country/Region,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State/Province,Sub-Category,Discount,Profit,Quantity,Sales
64a5ec6c01ab865a61af9ee7,Office Supplies,Columbus,United States,Gary Mitchum,Xerox,4/19/2021,US-2021-161396,43229,Xerox 189,East,Home Office,4/25/2021,Standard Class,Ohio,Paper,0.2,146.79,5,419.4
64a5ec6c01ab865a61af9ee8,Office Supplies,Los Angeles,United States,Jas O'Carroll,Adams,4/19/2021,US-2021-115819,90049,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",West,Consumer,4/24/2021,Second Class,California,Paper,0,10.224,4,22.72
64a5ec6c01ab865a61af9ee9,Office Supplies,New York City,United States,Kunst Miller,Space Solutions,4/19/2021,US-2021-109666,10035,Space Solutions HD Industrial Steel Shelving.,East,Consumer,4/26/2021,Standard Class,New York,Storage,0,13.7964,4,459.88
64a5ec6c01ab865a61af9eea,Office Supplies,New York City,United States,Kunst Miller,Fiskars,4/19/2021,US-2021-109666,10035,Fiskars Softgrip Scissors,East,Consumer,4/26/2021,Standard Class,New York,Supplies,0,15.372,5,54.9
64a5ec6c01ab865a61af9eeb,Office Supplies,New York City,United States,Kunst Miller,Acme,4/19/2021,US-2021-109666,10035,Acme Kleen Earth Office Shears,East,Consumer,4/26/2021,Standard Class,New York,Supplies,0,2.2504,2,7.76
64a5ec6c01ab865a61af9eec,Technology,Los Angeles,United States,Jas O'Carroll,Other,4/19/2021,US-2021-115819,90049,PowerGen Dual USB Car Charger,West,Consumer,4/24/2021,Second Class,California,Phones,0.2,12.987,5,39.96
64a5ec6c01ab865a61af9eed,Technology,New York City,United States,Kunst Miller,Other,4/19/2021,US-2021-109666,10035,Gear Head AU3700S Headset,East,Consumer,4/26/2021,Standard Class,New York,Phones,0,0.7794,2,25.98
64a5ec6c01ab865a61af9eee,Office Supplies,Chicago,United States,Sibella Parks,Kensington,4/21/2021,US-2021-103646,60623,Kensington 4 Outlet MasterPiece Compact Power Control Center,Central,Corporate,4/26/2021,Standard Class,Illinois,Appliances,0.8,-126.8592,3,48.792
64a5ec6c01ab865a61af9eef,Office Supplies,Milford,United States,Brian Thompson,Other,4/21/2021,US-2021-146423,6460,Colorific Watercolor Pencils,East,Consumer,4/21/2021,Same Day,Connecticut,Art,0,4.4892,3,15.48
64a5ec6c01ab865a61af9ef0,Office Supplies,Chicago,United States,Sibella Parks,Other,4/21/2021,US-2021-103646,60623,"Performers Binder/Pad Holder, Black",Central,Corporate,4/26/2021,Standard Class,Illinois,Binders,0.8,-67.272,8,44.848
64a5ec6c01ab865a61af9ef1,Office Supplies,Seattle,United States,Duane Noonan,Other,4/21/2021,US-2021-151498,98115,Round Ring Binders,West,Consumer,4/24/2021,First Class,Washington,Binders,0.2,2.808,5,8.32
64a5ec6c01ab865a61af9ef2,Office Supplies,Milford,United States,Brian Thompson,Xerox,4/21/2021,US-2021-146423,6460,Xerox 209,East,Consumer,4/21/2021,Same Day,Connecticut,Paper,0,24.8832,8,51.84
64a5ec6c01ab865a61af9ef3,Office Supplies,Chicago,United States,Sibella Parks,Fellowes,4/21/2021,US-2021-103646,60623,Fellowes Bankers Box Stor/Drawer Steel Plus,Central,Corporate,4/26/2021,Standard Class,Illinois,Storage,0.2,-12.792,4,102.336
64a5ec6c01ab865a61af9ef4,Furniture,Phoenix,United States,Tanja Norvell,Eldon,4/22/2021,US-2021-109869,85023,Eldon Wave Desk Accessories,West,Home Office,4/29/2021,Standard Class,Arizona,Furnishings,0.2,7.068,5,23.56
64a5ec6c01ab865a61af9ef5,Furniture,San Francisco,United States,Paul Gonzalez,Ultra,4/22/2021,US-2021-147578,94122,Ultra Door Pull Handle,West,Consumer,4/26/2021,Second Class,California,Furnishings,0,10.4148,3,31.56
64a5ec6c01ab865a61af9ef6,Furniture,Jefferson City,United States,Ed Ludwig,Eldon,4/22/2021,US-2021-113061,65109,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Central,Home Office,4/26/2021,Standard Class,Missouri,Furnishings,0,8.662,2,86.62
64a5ec6c01ab865a61af9ef7,Furniture,Phoenix,United States,Tanja Norvell,Bush,4/22/2021,US-2021-109869,85023,Bush Advantage Collection Racetrack Conference Table,West,Home Office,4/29/2021,Standard Class,Arizona,Tables,0.5,-814.4832,6,1272.63
64a5ec6c01ab865a61af9ef8,Office Supplies,Phoenix,United States,Tanja Norvell,Fellowes,4/22/2021,US-2021-109869,85023,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",West,Home Office,4/29/2021,Standard Class,Arizona,Appliances,0.2,5.8704,2,78.272
64a5ec6c01ab865a61af9ef9,Office Supplies,Rome,United States,Michael Moore,Other,4/22/2021,US-2021-101329,13440,Barrel Sharpener,East,Consumer,4/29/2021,Standard Class,New York,Art,0,8.3538,9,32.13
64a5ec6c01ab865a61af9efa,Office Supplies,Rome,United States,Michael Moore,Newell,4/22/2021,US-2021-101329,13440,Newell 32,East,Consumer,4/29/2021,Standard Class,New York,Art,0,0.8064,1,2.88
64a5ec6c01ab865a61af9efb,Office Supplies,Phoenix,United States,Tanja Norvell,Poly,4/22/2021,US-2021-109869,85023,Poly Designer Cover & Back,West,Home Office,4/29/2021,Standard Class,Arizona,Binders,0.7,-20.889,5,28.485
64a5ec6c01ab865a61af9efc,Office Supplies,Aurora,United States,Tonja Turnell,Other,4/22/2021,US-2021-109057,60505,Pizazz Global Quick File,Central,Home Office,4/27/2021,Standard Class,Illinois,Storage,0.2,2.3952,2,23.952
64a5ec6c01ab865a61af9efd,Office Supplies,Phoenix,United States,Tanja Norvell,Premier,4/22/2021,US-2021-109869,85023,Premier Electric Letter Opener,West,Home Office,4/29/2021,Standard Class,Arizona,Supplies,0.2,-34.758,2,185.376
64a5ec6c01ab865a61af9efe,Office Supplies,San Clemente,United States,Art Ferguson,Other,4/23/2021,US-2021-126270,92672,Recycled Pressboard Report Cover with Reinforced Top Hinge,West,Consumer,4/27/2021,Standard Class,California,Binders,0.2,6.5569,7,18.088
64a5ec6c01ab865a61af9eff,Office Supplies,Hesperia,United States,Grace Kelly,Ibico,4/23/2021,US-2021-162138,92345,Ibico Laser Imprintable Binding System Covers,West,Corporate,4/27/2021,Standard Class,California,Binders,0.2,81.744,6,251.52
64a5ec6c01ab865a61af9f00,Office Supplies,San Clemente,United States,Art Ferguson,Other,4/23/2021,US-2021-126270,92672,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",West,Consumer,4/27/2021,Standard Class,California,Envelopes,0,35.985,3,71.97
64a5ec6c01ab865a61af9f01,Office Supplies,Lancaster,United States,Max Jones,Other,4/23/2021,US-2021-124149,43130,Embossed Ink Jet Note Cards,East,Consumer,4/26/2021,First Class,Ohio,Paper,0.2,37.9176,6,108.336
64a5ec6c01ab865a61af9f02,Office Supplies,Charlotte,United States,Heather Kirkland,Southworth,4/23/2021,US-2021-130001,28205,Southworth 25% Cotton Linen-Finish Paper & Envelopes,South,Corporate,4/28/2021,Standard Class,North Carolina,Paper,0.2,11.325,5,36.24
64a5ec6c01ab865a61af9f03,Office Supplies,Lancaster,United States,Max Jones,Xerox,4/23/2021,US-2021-124149,43130,Xerox 1942,East,Consumer,4/26/2021,First Class,Ohio,Paper,0.2,29.364,2,78.304
64a5ec6c01ab865a61af9f04,Office Supplies,Lancaster,United States,Max Jones,Eldon,4/23/2021,US-2021-124149,43130,Eldon Fold 'N Roll Cart System,East,Consumer,4/26/2021,First Class,Ohio,Storage,0.2,6.291,5,55.92
64a5ec6c01ab865a61af9f05,Technology,Hesperia,United States,Grace Kelly,Logitech,4/23/2021,US-2021-162138,92345,Logitech Wireless Headset h800,West,Corporate,4/27/2021,Standard Class,California,Accessories,0,34.9965,1,99.99
64a5ec6c01ab865a61af9f06,Furniture,Colorado Springs,United States,Craig Leslie,SAFCO,4/24/2021,US-2021-149279,80906,SAFCO Arco Folding Chair,West,Home Office,4/28/2021,Standard Class,Colorado,Chairs,0.2,149.148,6,1325.76
64a5ec6c01ab865a61af9f07,Office Supplies,Riverside,United States,Jack Lebron,Cardinal,4/24/2021,US-2021-138933,92503,Cardinal Holdit Business Card Pockets,West,Consumer,4/27/2021,First Class,California,Binders,0.2,1.3944,1,3.984
64a5ec6c01ab865a61af9f08,Office Supplies,Colorado Springs,United States,Craig Leslie,Wilson Jones,4/24/2021,US-2021-149279,80906,Wilson Jones Impact Binders,West,Home Office,4/28/2021,Standard Class,Colorado,Binders,0.7,-2.1756,2,3.108
64a5ec6c01ab865a61af9f09,Office Supplies,Colorado Springs,United States,Craig Leslie,Xerox,4/24/2021,US-2021-149279,80906,Xerox 226,West,Home Office,4/28/2021,Standard Class,Colorado,Paper,0.2,5.4432,3,15.552
64a5ec6c01ab865a61af9f0a,Technology,Houston,United States,Cathy Armstrong,Plantronics,4/24/2021,US-2021-168081,77070,Plantronics S12 Corded Telephone Headset System,Central,Home Office,4/27/2021,Second Class,Texas,Accessories,0.2,64.674,3,258.696
64a5ec6c01ab865a61af9f0b,Office Supplies,Philadelphia,United States,John Lucas,Ibico,4/25/2021,US-2021-150147,19134,Ibico Recycled Grain-Textured Covers,East,Consumer,4/29/2021,Second Class,Pennsylvania,Binders,0.7,-13.816,2,20.724
64a5ec6c01ab865a61af9f0c,Office Supplies,Philadelphia,United States,John Lucas,Wilson Jones,4/25/2021,US-2021-150147,19134,Wilson Jones Custom Binder Spines & Labels,East,Consumer,4/29/2021,Second Class,Pennsylvania,Binders,0.7,-3.4272,3,4.896
64a5ec6c01ab865a61af9f0d,Technology,Philadelphia,United States,John Lucas,AT&T,4/25/2021,US-2021-150147,19134,AT&T 841000 Phone,East,Consumer,4/29/2021,Second Class,Pennsylvania,Phones,0.4,-20.7,2,82.8
64a5ec6c01ab865a61af9f0e,Furniture,New York City,United States,Dennis Bolton,Office Star,4/26/2021,US-2021-139556,10009,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,East,Home Office,5/1/2021,Standard Class,New York,Chairs,0.1,62.7822,3,434.646
64a5ec6c01ab865a61af9f0f,Furniture,Los Angeles,United States,Bill Overfelt,Global,4/28/2021,US-2021-137204,90045,"Global Stack Chair without Arms, Black",West,Corporate,5/5/2021,Standard Class,California,Chairs,0.2,2.598,2,41.568
64a5ec6c01ab865a61af9f10,Furniture,Saint Charles,United States,Rob Beeghly,Eldon,4/28/2021,US-2021-167605,60174,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Central,Consumer,4/30/2021,Second Class,Illinois,Furnishings,0.6,-31.8612,2,30.344
64a5ec6c01ab865a61af9f11,Office Supplies,Dallas,United States,Nona Balk,Avery,4/28/2021,US-2021-161816,75217,Avery 493,Central,Corporate,5/1/2021,First Class,Texas,Labels,0.2,5.6956,4,15.712
64a5ec6c01ab865a61af9f12,Office Supplies,Denver,United States,Erica Hernandez,Xerox,4/28/2021,US-2021-152814,80219,Xerox 1881,West,Home Office,5/2/2021,Standard Class,Colorado,Paper,0.2,9.9468,3,29.472
64a5ec6c01ab865a61af9f13,Technology,Dallas,United States,Nona Balk,Nortel,4/28/2021,US-2021-161816,75217,Nortel Meridian M3904 Professional Digital phone,Central,Corporate,5/1/2021,First Class,Texas,Phones,0.2,41.5773,3,369.576
64a5ec6c01ab865a61af9f14,Furniture,Scottsdale,United States,Ken Dana,Other,4/30/2021,US-2021-144792,85254,12-1/2 Diameter Round Wall Clock,West,Corporate,5/4/2021,Standard Class,Arizona,Furnishings,0.2,22.3776,7,111.888
64a5ec6c01ab865a61af9f15,Furniture,Dallas,United States,Ben Ferrer,Other,4/30/2021,US-2021-120460,75081,Flat Face Poster Frame,Central,Home Office,5/5/2021,Standard Class,Texas,Furnishings,0.6,-10.1736,3,22.608
64a5ec6c01ab865a61af9f16,Office Supplies,New York City,United States,John Lee,Other,4/30/2021,US-2021-154788,10011,Tuff Stuff Recycled Round Ring Binders,East,Consumer,5/4/2021,Standard Class,New York,Binders,0.2,2.7956,2,7.712
64a5ec6c01ab865a61af9f17,Furniture,Memphis,United States,Herbert Flentye,Bevis,5/1/2021,US-2021-164784,38109,Bevis 44 x 96 Conference Tables,South,Consumer,5/4/2021,First Class,Tennessee,Tables,0.4,-142.071,3,370.62
64a5ec6c01ab865a61af9f18,Office Supplies,Little Rock,United States,Chris McAfee,Dixon,5/1/2021,US-2021-101525,72209,DIXON Ticonderoga Erasable Checking Pencils,South,Consumer,5/4/2021,Second Class,Arkansas,Art,0,4.3524,2,11.16
64a5ec6c01ab865a61af9f19,Office Supplies,Memphis,United States,Herbert Flentye,Newell,5/1/2021,US-2021-164784,38109,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,South,Consumer,5/4/2021,First Class,Tennessee,Binders,0.7,-2.0108,2,2.742
64a5ec6c01ab865a61af9f1a,Office Supplies,Memphis,United States,Herbert Flentye,Avery,5/1/2021,US-2021-164784,38109,Avery 499,South,Consumer,5/4/2021,First Class,Tennessee,Labels,0.2,1.2948,1,3.984
64a5ec6c01ab865a61af9f1b,Office Supplies,Little Rock,United States,Chris McAfee,Xerox,5/1/2021,US-2021-101525,72209,Xerox 1914,South,Consumer,5/4/2021,Second Class,Arkansas,Paper,0,53.8608,2,109.92
64a5ec6c01ab865a61af9f1c,Office Supplies,Little Rock,United States,Chris McAfee,Xerox,5/1/2021,US-2021-101525,72209,Xerox 1994,South,Consumer,5/4/2021,Second Class,Arkansas,Paper,0,9.3312,3,19.44
64a5ec6c01ab865a61af9f1d,Furniture,Greensboro,United States,Dan Lawera,Global,5/2/2021,US-2021-154060,27405,"Global Stack Chair without Arms, Black",South,Consumer,5/8/2021,Standard Class,North Carolina,Chairs,0.2,11.691,9,187.056
64a5ec6c01ab865a61af9f1e,Furniture,Amarillo,United States,Nick Radford,Office Star,5/2/2021,US-2021-109400,79109,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Central,Consumer,5/6/2021,Standard Class,Texas,Chairs,0.3,-110.0232,4,366.744
64a5ec6c01ab865a61af9f1f,Furniture,New York City,United States,Edward Hooks,Eldon,5/2/2021,US-2021-158155,10009,Eldon 200 Class Desk Accessories,East,Corporate,5/6/2021,Standard Class,New York,Furnishings,0,4.0192,2,12.56
64a5ec6c01ab865a61af9f20,Furniture,New York City,United States,Edward Hooks,Howard Miller,5/2/2021,US-2021-158155,10009,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",East,Corporate,5/6/2021,Standard Class,New York,Furnishings,0,83.733,5,214.7
64a5ec6c01ab865a61af9f21,Office Supplies,Houston,United States,Bryan Davis,Panasonic,5/2/2021,US-2021-148698,77070,Panasonic KP-380BK Classic Electric Pencil Sharpener,Central,Consumer,5/7/2021,Standard Class,Texas,Art,0.2,5.397,3,86.352
64a5ec6c01ab865a61af9f22,Office Supplies,New York City,United States,Cindy Chapman,Poly,5/2/2021,US-2021-146836,10024,Poly Designer Cover & Back,East,Consumer,5/2/2021,Same Day,New York,Binders,0.2,15.9516,3,45.576
64a5ec6c01ab865a61af9f23,Office Supplies,New York City,United States,Edward Hooks,Other,5/2/2021,US-2021-158155,10009,Vinyl Sectional Post Binders,East,Corporate,5/6/2021,Standard Class,New York,Binders,0.2,33.93,3,90.48
64a5ec6c01ab865a61af9f24,Office Supplies,Irving,United States,Adam Shillingsburg,Avery,5/2/2021,US-2021-104311,75061,Avery 502,Central,Consumer,5/6/2021,Standard Class,Texas,Labels,0.2,1.764,2,5.04
64a5ec6c01ab865a61af9f25,Office Supplies,New York City,United States,Edward Hooks,Southworth,5/2/2021,US-2021-158155,10009,Southworth Parchment Paper & Envelopes,East,Corporate,5/6/2021,Standard Class,New York,Paper,0,6.0168,2,13.08
64a5ec6c01ab865a61af9f26,Office Supplies,Irving,United States,Adam Shillingsburg,Akro,5/2/2021,US-2021-104311,75061,Akro Stacking Bins,Central,Consumer,5/6/2021,Standard Class,Texas,Storage,0.2,-3.7872,3,18.936
64a5ec6c01ab865a61af9f27,Office Supplies,New York City,United States,Cindy Chapman,Other,5/2/2021,US-2021-146836,10024,Super Decoflex Portable Personal File,East,Consumer,5/2/2021,Same Day,New York,Storage,0,12.5832,3,44.94
64a5ec6c01ab865a61af9f28,Office Supplies,Irving,United States,Adam Shillingsburg,Sterilite,5/2/2021,US-2021-104311,75061,Sterilite Show Offs Storage Containers,Central,Consumer,5/6/2021,Standard Class,Texas,Storage,0.2,-3.168,3,12.672
64a5ec6c01ab865a61af9f29,Furniture,Newark,United States,Susan MacKendrick,Other,5/3/2021,US-2021-129280,43055,"Computer Room Manger, 14""",East,Consumer,5/5/2021,First Class,Ohio,Furnishings,0.2,10.3936,2,51.968
64a5ec6c01ab865a61af9f2a,Office Supplies,Chicago,United States,Christy Brittain,Acco,5/3/2021,US-2021-163398,60653,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Central,Consumer,5/8/2021,Standard Class,Illinois,Appliances,0.8,-71.2962,3,26.406
64a5ec6c01ab865a61af9f2b,Office Supplies,Chicago,United States,Christy Brittain,Newell,5/3/2021,US-2021-163398,60653,Newell 316,Central,Consumer,5/8/2021,Standard Class,Illinois,Art,0.2,2.7384,7,27.384
64a5ec6c01ab865a61af9f2c,Office Supplies,Chicago,United States,Christy Brittain,Other,5/3/2021,US-2021-163398,60653,Heavy-Duty E-Z-D Binders,Central,Consumer,5/8/2021,Standard Class,Illinois,Binders,0.8,-3.6003,1,2.182
64a5ec6c01ab865a61af9f2d,Office Supplies,Newark,United States,Susan MacKendrick,Avery,5/3/2021,US-2021-129280,43055,Avery 496,East,Consumer,5/5/2021,First Class,Ohio,Labels,0.2,2.1,2,6
64a5ec6c01ab865a61af9f2e,Office Supplies,Newark,United States,Susan MacKendrick,Tennsco,5/3/2021,US-2021-129280,43055,Tennsco Industrial Shelving,East,Consumer,5/5/2021,First Class,Ohio,Storage,0.2,-44.019,5,195.64
64a5ec6c01ab865a61af9f2f,Technology,Newark,United States,Susan MacKendrick,Logitech,5/3/2021,US-2021-129280,43055,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),East,Consumer,5/5/2021,First Class,Ohio,Accessories,0.2,-75.5958,3,431.976
64a5ec6c01ab865a61af9f30,Technology,Newark,United States,Susan MacKendrick,Imation,5/3/2021,US-2021-129280,43055,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,East,Consumer,5/5/2021,First Class,Ohio,Accessories,0.2,34.7865,5,132.52
64a5ec6c01ab865a61af9f31,Technology,Newark,United States,Susan MacKendrick,Cisco,5/3/2021,US-2021-129280,43055,Cisco 8961 IP Phone Charcoal,East,Consumer,5/5/2021,First Class,Ohio,Machines,0.7,-164.9538,3,224.937
64a5ec6c01ab865a61af9f32,Furniture,Chattanooga,United States,Zuschuss Donatelli,Eldon,5/5/2021,US-2021-147991,37421,"Eldon Image Series Desk Accessories, Burgundy",South,Consumer,5/9/2021,Standard Class,Tennessee,Furnishings,0.2,3.344,5,16.72
64a5ec6c01ab865a61af9f33,Furniture,San Francisco,United States,Amy Hunt,Hon,5/5/2021,US-2021-126165,94109,Hon 61000 Series Interactive Training Tables,West,Consumer,5/7/2021,Second Class,California,Tables,0.2,-1.7772,2,71.088
64a5ec6c01ab865a61af9f34,Furniture,Henderson,United States,Lindsay Williams,Global,5/5/2021,US-2021-102239,89015,Global Adaptabilities Conference Tables,West,Corporate,5/6/2021,First Class,Nevada,Tables,0,320.3172,6,1685.88
64a5ec6c01ab865a61af9f35,Furniture,Encinitas,United States,Darrin Martin,Bevis,5/5/2021,US-2021-160500,92024,Bevis 36 x 72 Conference Tables,West,Consumer,5/8/2021,First Class,California,Tables,0.2,7.4694,3,298.776
64a5ec6c01ab865a61af9f36,Office Supplies,Henderson,United States,Lindsay Williams,Avery,5/5/2021,US-2021-102239,89015,Avery Poly Binder Pockets,West,Corporate,5/6/2021,First Class,Nevada,Binders,0.2,2.0048,2,5.728
64a5ec6c01ab865a61af9f37,Office Supplies,Encinitas,United States,Darrin Martin,Other,5/5/2021,US-2021-160500,92024,Computer Printout Index Tabs,West,Consumer,5/8/2021,First Class,California,Binders,0.2,2.352,5,6.72
64a5ec6c01ab865a61af9f38,Office Supplies,Tallahassee,United States,Rick Bensley,Other,5/5/2021,US-2021-105662,32303,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",South,Home Office,5/9/2021,Standard Class,Florida,Paper,0.2,31.4712,4,93.248
64a5ec6c01ab865a61af9f39,Office Supplies,Louisville,United States,Natalie DeCherney,Xerox,5/5/2021,US-2021-145247,40214,Xerox 1909,South,Consumer,5/7/2021,First Class,Kentucky,Paper,0,36.4044,3,79.14
64a5ec6c01ab865a61af9f3a,Office Supplies,Murfreesboro,United States,Patrick Jones,Xerox,5/5/2021,US-2021-112676,37130,Xerox 1965,South,Corporate,5/8/2021,First Class,Tennessee,Paper,0.2,5.2026,3,14.352
64a5ec6c01ab865a61af9f3b,Office Supplies,Los Angeles,United States,Barry Franz,Other,5/5/2021,US-2021-137729,90004,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",West,Home Office,5/9/2021,Standard Class,California,Storage,0,1.0166,1,5.98
64a5ec6c01ab865a61af9f3c,Technology,Tallahassee,United States,Rick Bensley,Avaya,5/5/2021,US-2021-105662,32303,Avaya 4621SW VoIP phone,South,Home Office,5/9/2021,Standard Class,Florida,Phones,0.2,19.9665,3,177.48
64a5ec6c01ab865a61af9f3d,Technology,Los Angeles,United States,Barry Franz,Cisco,5/5/2021,US-2021-137729,90004,Cisco Small Business SPA 502G VoIP phone,West,Home Office,5/9/2021,Standard Class,California,Phones,0.2,21.5397,3,246.168
64a5ec6c01ab865a61af9f3e,Furniture,Bakersfield,United States,Gene McClure,Executive Impressions,5/6/2021,US-2021-137393,93309,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",West,Consumer,5/10/2021,Standard Class,California,Furnishings,0,14.144,4,41.6
64a5ec6c01ab865a61af9f3f,Furniture,Lorain,United States,Brad Eason,DAX,5/6/2021,US-2021-118052,44052,DAX Solid Wood Frames,East,Home Office,5/10/2021,Standard Class,Ohio,Furnishings,0.2,11.6263,7,54.712
64a5ec6c01ab865a61af9f40,Office Supplies,Springfield,United States,Brad Eason,Belkin,5/6/2021,US-2021-146857,65807,Belkin 5 Outlet SurgeMaster Power Centers,Central,Home Office,5/8/2021,Second Class,Missouri,Appliances,0,15.2544,1,54.48
64a5ec6c01ab865a61af9f41,Office Supplies,Chicago,United States,Art Ferguson,Other,5/6/2021,US-2021-139234,60610,Insertable Tab Post Binder Dividers,Central,Consumer,5/10/2021,Standard Class,Illinois,Binders,0.8,-5.2932,2,3.208
64a5ec6c01ab865a61af9f42,Office Supplies,Lorain,United States,Brad Eason,Advantus,5/6/2021,US-2021-118052,44052,Advantus T-Pin Paper Clips,East,Home Office,5/10/2021,Standard Class,Ohio,Fasteners,0.2,1.7138,2,7.216
64a5ec6c01ab865a61af9f43,Office Supplies,Lorain,United States,Brad Eason,Xerox,5/6/2021,US-2021-118052,44052,Xerox 1951,East,Home Office,5/10/2021,Standard Class,Ohio,Paper,0.2,15.49,2,49.568
64a5ec6c01ab865a61af9f44,Technology,Chicago,United States,Art Ferguson,Logitech,5/6/2021,US-2021-139234,60610,Logitech Desktop MK120 Mouse and keyboard Combo,Central,Consumer,5/10/2021,Standard Class,Illinois,Accessories,0.2,-3.272,2,26.176
64a5ec6c01ab865a61af9f45,Furniture,New York City,United States,Caroline Jumper,Hon,5/7/2021,US-2021-128818,10009,Hon Mobius Operator's Chair,East,Consumer,5/11/2021,Standard Class,New York,Chairs,0.1,59.0352,4,442.764
64a5ec6c01ab865a61af9f46,Furniture,New York City,United States,Caroline Jumper,Staple-based wall hangings,5/7/2021,US-2021-128818,10009,Staple-based wall hangings,East,Consumer,5/11/2021,Standard Class,New York,Furnishings,0,28.0192,8,63.68
64a5ec6c01ab865a61af9f47,Office Supplies,New York City,United States,Caroline Jumper,GBC,5/7/2021,US-2021-128818,10009,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",East,Consumer,5/11/2021,Standard Class,New York,Binders,0.2,30.8966,7,85.232
64a5ec6c01ab865a61af9f48,Office Supplies,New York City,United States,Caroline Jumper,Other,5/7/2021,US-2021-128818,10009,Alphabetical Labels for Top Tab Filing,East,Consumer,5/11/2021,Standard Class,New York,Labels,0,22.2,3,44.4
64a5ec6c01ab865a61af9f49,Technology,New York City,United States,Caroline Jumper,SanDisk,5/7/2021,US-2021-128818,10009,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,East,Consumer,5/11/2021,Standard Class,New York,Accessories,0,21.9945,5,199.95
64a5ec6c01ab865a61af9f4a,Technology,New York City,United States,Caroline Jumper,Other,5/7/2021,US-2021-128818,10009,Bady BDG101FRU Card Printer,East,Consumer,5/11/2021,Standard Class,New York,Machines,0,1159.9855,5,3999.95
64a5ec6c01ab865a61af9f4b,Furniture,Toronto,Canada,Carol Triggs,Other,5/7/2021,CA-2021-169856,M3C,"Lifetime Advantage Folding Chairs, 4/Carton",East,Consumer,5/12/2021,Standard Class,Ontario,Chairs,0,16.96,6,37.68
64a5ec6c01ab865a61af9f4c,Furniture,Toronto,Canada,Carol Triggs,Balt,5/7/2021,CA-2021-169856,M3C,Balt Split Level Computer Training Table,East,Consumer,5/12/2021,Standard Class,Ontario,Tables,0,0.6,1,2.21
64a5ec6c01ab865a61af9f4d,Office Supplies,Toronto,Canada,Carol Triggs,Newell,5/7/2021,CA-2021-169856,M3C,Newell 335,East,Consumer,5/12/2021,Standard Class,Ontario,Art,0,3.11,1,6.48
64a5ec6c01ab865a61af9f4e,Office Supplies,Toronto,Canada,Carol Triggs,Acco,5/7/2021,CA-2021-169856,M3C,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",East,Consumer,5/12/2021,Standard Class,Ontario,Binders,0.7,-6.12,4,8.74
64a5ec6c01ab865a61af9f4f,Furniture,Dover,United States,George Bell,Tenex,5/8/2021,US-2021-164672,19901,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",East,Corporate,5/13/2021,Second Class,Delaware,Furnishings,0,42.392,2,211.96
64a5ec6c01ab865a61af9f50,Office Supplies,Los Angeles,United States,Trudy Brown,Xerox,5/8/2021,US-2021-111696,90004,Xerox 1920,West,Consumer,5/10/2021,First Class,California,Paper,0,8.073,3,17.94
64a5ec6c01ab865a61af9f51,Office Supplies,Cleveland,United States,Clay Ludtke,Xerox,5/8/2021,US-2021-106530,44105,Xerox 1898,East,Consumer,5/8/2021,Same Day,Ohio,Paper,0.2,3.7408,2,10.688
64a5ec6c01ab865a61af9f52,Office Supplies,Cleveland,United States,Clay Ludtke,Xerox,5/8/2021,US-2021-106530,44105,Xerox 222,East,Consumer,5/8/2021,Same Day,Ohio,Paper,0.2,3.6288,2,10.368
64a5ec6c01ab865a61af9f53,Office Supplies,Cleveland,United States,Clay Ludtke,Other,5/8/2021,US-2021-106530,44105,Hanging Personal Folder File,East,Consumer,5/8/2021,Same Day,Ohio,Storage,0.2,1.57,2,25.12
64a5ec6c01ab865a61af9f54,Office Supplies,Cleveland,United States,Clay Ludtke,Smead,5/8/2021,US-2021-106530,44105,Smead Adjustable Mobile File Trolley with Lockable Top,East,Consumer,5/8/2021,Same Day,Ohio,Storage,0.2,88.0299,3,1006.056
64a5ec6c01ab865a61af9f55,Technology,Cleveland,United States,Clay Ludtke,SanDisk,5/8/2021,US-2021-106530,44105,SanDisk Cruzer 64 GB USB Flash Drive,East,Consumer,5/8/2021,Same Day,Ohio,Accessories,0.2,7.264,2,58.112
